Customer_ID,Total_Spend,Total_Items,Purchase_Frequency,Segment
5976,15419,15,5,Medium Value
5977,2172,9,2,Low Value
5978,6252,10,3,Low Value
5979,5236,3,1,Low Value
5980,4262,9,3,Low Value
5981,9768,10,4,Low Value
5982,4204,10,2,Low Value
5983,22951,21,7,High Value
5984,9209,14,4,Low Value
5985,7728,10,3,Low Value
5986,12214,21,6,Medium Value
5987,18229,21,6,High Value
5988,8784,11,4,Low Value
5989,11606,13,4,Medium Value
5990,21017,29,8,High Value
5991,3404,4,2,Low Value
5992,22280,24,8,High Value
5993,3145,8,2,Low Value
5994,10071,17,5,Low Value
5995,16065,14,6,Medium Value
5996,12265,14,4,Medium Value
5997,19247,26,8,High Value
5998,6954,6,2,Low Value
5999,20098,24,7,High Value
6000,19051,14,5,High Value
6001,5728,10,3,Low Value
6002,16343,10,5,Medium Value
6003,1178,1,1,Low Value
6004,17600,19,5,Medium Value
6005,15429,6,4,Medium Value
6006,11923,12,4,Medium Value
6007,4529,10,3,Low Value
6008,27090,22,8,High Value
6009,10225,15,4,Low Value
6010,14678,16,4,Medium Value
6011,22732,21,8,High Value
6012,14604,24,7,Medium Value
6013,17704,11,4,Medium Value
6014,14211,12,5,Medium Value
6015,9483,6,3,Low Value
6016,7264,11,3,Low Value
6017,13083,16,5,Medium Value
6018,20340,19,6,High Value
6019,38719,29,10,High Value
6020,29418,35,13,High Value
6021,10135,9,3,Low Value
6022,9090,4,3,Low Value
6023,5699,7,2,Low Value
6024,13271,11,5,Medium Value
6025,21940,19,6,High Value
6026,7823,16,4,Low Value
6027,26530,25,9,High Value
6028,13220,18,6,Medium Value
6029,8925,8,3,Low Value
6030,15606,22,6,Medium Value
6031,22864,16,7,High Value
6032,10554,12,5,Low Value
6033,15942,9,4,Medium Value
6034,8388,16,4,Low Value
6036,17343,15,5,Medium Value
6037,18613,14,5,High Value
6038,4715,9,4,Low Value
6039,8636,15,5,Low Value
6040,11643,18,5,Medium Value
6041,25546,24,8,High Value
6042,24411,31,9,High Value
6043,17484,23,6,Medium Value
6044,4096,8,2,Low Value
6045,14038,13,6,Medium Value
6046,5274,10,3,Low Value
6047,9089,7,2,Low Value
6048,15241,24,8,Medium Value
6049,14164,13,4,Medium Value
6050,26733,28,10,High Value
6051,11711,13,4,Medium Value
6052,26287,25,10,High Value
6053,13306,18,5,Medium Value
6054,13895,21,7,Medium Value
6055,4097,10,3,Low Value
6056,8637,11,3,Low Value
6057,13217,11,4,Medium Value
6058,14505,12,5,Medium Value
6059,22544,26,9,High Value
6060,7226,8,3,Low Value
6061,18478,26,7,High Value
6062,2699,5,1,Low Value
6063,7029,10,3,Low Value
6064,4278,5,3,Low Value
6065,13540,13,4,Medium Value
6066,23661,27,9,High Value
6067,8164,7,3,Low Value
6068,13003,9,5,Medium Value
6069,5969,4,2,Low Value
6070,13960,21,6,Medium Value
6071,8545,6,2,Low Value
6072,14721,19,6,Medium Value
6073,13756,10,5,Medium Value
6074,18467,16,4,High Value
6075,22640,20,7,High Value
6076,8729,15,6,Low Value
6077,8201,15,4,Low Value
6078,10589,12,4,Low Value
6079,6057,6,2,Low Value
6080,7250,5,3,Low Value
6081,13921,13,4,Medium Value
6082,13324,15,6,Medium Value
6083,7330,12,3,Low Value
6084,14231,14,5,Medium Value
6085,13804,19,7,Medium Value
6086,9656,14,5,Low Value
6087,12543,14,4,Medium Value
6088,14061,16,5,Medium Value
6089,13875,18,6,Medium Value
6090,15186,11,4,Medium Value
6091,14520,14,5,Medium Value
6092,4273,6,3,Low Value
6093,21473,16,9,High Value
6094,20898,21,6,High Value
6095,7977,8,4,Low Value
6096,2778,4,1,Low Value
6097,3807,5,2,Low Value
6098,22572,15,6,High Value
6099,10721,11,4,Low Value
6100,3308,4,1,Low Value
6101,13580,11,5,Medium Value
6102,19841,23,7,High Value
6103,8048,9,3,Low Value
6104,16380,19,6,Medium Value
6105,12334,12,6,Medium Value
6106,18438,13,5,High Value
6107,6855,7,3,Low Value
6108,19649,16,6,High Value
6109,11689,15,5,Medium Value
6110,10444,13,4,Low Value
6111,7220,15,5,Low Value
6112,13197,17,5,Medium Value
6113,9683,10,3,Low Value
6114,9500,12,4,Low Value
6115,20084,26,9,High Value
6116,9085,13,5,Low Value
6117,18881,20,7,High Value
6118,13222,14,5,Medium Value
6119,18487,27,9,High Value
6120,17827,21,8,Medium Value
6121,9148,11,4,Low Value
6122,13252,11,4,Medium Value
6123,20296,29,9,High Value
6124,13369,19,6,Medium Value
6125,12711,12,5,Medium Value
6126,4773,3,2,Low Value
6127,13037,13,4,Medium Value
6128,14052,13,4,Medium Value
6129,807,5,1,Low Value
6130,20570,22,6,High Value
6131,10514,11,4,Low Value
6132,18756,15,6,High Value
6133,10426,18,6,Low Value
6134,23393,31,9,High Value
6135,9126,9,3,Low Value
6136,14502,22,6,Medium Value
6137,7796,13,3,Low Value
6138,6985,13,4,Low Value
6139,27358,24,10,High Value
6140,12385,9,3,Medium Value
6141,11919,16,5,Medium Value
6142,15894,21,7,Medium Value
6143,16698,9,5,Medium Value
6144,9849,21,5,Low Value
6145,14277,19,5,Medium Value
6146,8573,12,3,Low Value
6147,12845,15,6,Medium Value
6148,5567,12,3,Low Value
6149,12816,14,5,Medium Value
6150,11991,12,4,Medium Value
6151,9405,10,4,Low Value
6152,21692,24,7,High Value
6153,17793,17,6,Medium Value
6154,9224,17,5,Low Value
6155,10849,10,4,Low Value
6156,15186,18,7,Medium Value
6157,8495,12,4,Low Value
6158,14003,15,5,Medium Value
6159,24405,28,9,High Value
6160,3881,1,1,Low Value
6161,11741,17,6,Medium Value
6162,18270,32,7,High Value
6163,8125,9,3,Low Value
6164,9117,13,5,Low Value
6165,8080,15,4,Low Value
6166,19660,25,10,High Value
6167,11804,15,4,Medium Value
6168,21569,25,7,High Value
6169,15842,22,8,Medium Value
6170,6043,12,4,Low Value
6171,23140,34,9,High Value
6172,24802,24,7,High Value
6173,9771,10,3,Low Value
6174,8277,11,3,Low Value
6175,13692,25,6,Medium Value
6176,12232,13,4,Medium Value
6177,8445,19,5,Low Value
6178,5889,7,2,Low Value
6179,13031,18,6,Medium Value
6180,22882,28,8,High Value
6181,11027,11,5,Low Value
6182,5083,11,4,Low Value
6183,5758,7,3,Low Value
6184,5347,4,2,Low Value
6185,17831,15,6,Medium Value
6186,19329,23,6,High Value
6187,4690,5,1,Low Value
6188,12028,10,5,Medium Value
6189,36498,29,11,High Value
6190,14109,11,4,Medium Value
6191,11597,12,4,Medium Value
6192,10787,8,3,Low Value
6193,16693,21,7,Medium Value
6194,8878,17,5,Low Value
6195,11650,12,4,Medium Value
6196,17054,30,10,Medium Value
6198,9039,6,2,Low Value
6199,15175,12,5,Medium Value
6200,10337,14,4,Low Value
6201,3132,4,1,Low Value
6202,9453,5,2,Low Value
6203,7809,7,3,Low Value
6204,7535,11,4,Low Value
6205,10536,6,3,Low Value
6206,19899,32,10,High Value
6207,31975,30,11,High Value
6208,13039,9,4,Medium Value
6209,19049,21,8,High Value
6210,1306,2,1,Low Value
6211,9647,10,4,Low Value
6212,6372,9,3,Low Value
6213,6360,15,4,Low Value
6214,8789,12,4,Low Value
6215,19163,21,6,High Value
6216,20488,28,10,High Value
6217,15413,13,5,Medium Value
6218,16761,22,7,Medium Value
6219,4163,1,1,Low Value
6220,8362,9,4,Low Value
6221,4433,7,3,Low Value
6222,29911,26,9,High Value
6223,7166,5,2,Low Value
6224,9158,13,4,Low Value
6225,17899,15,6,Medium Value
6226,10460,17,5,Low Value
6227,13074,8,4,Medium Value
6228,5928,3,2,Low Value
6229,18480,17,6,High Value
6230,3503,3,1,Low Value
6231,9432,12,3,Low Value
6232,7370,8,3,Low Value
6233,4597,9,3,Low Value
6234,17550,18,6,Medium Value
6235,14095,15,5,Medium Value
6236,11177,14,4,Low Value
6237,16358,22,6,Medium Value
6238,10595,9,3,Low Value
6239,12126,11,4,Medium Value
6240,1877,2,1,Low Value
6241,15995,23,8,Medium Value
6242,11532,8,3,Medium Value
6243,11108,13,5,Low Value
6244,12646,5,4,Medium Value
6245,13306,5,4,Medium Value
6246,29980,23,9,High Value
6247,11756,15,4,Medium Value
6248,24799,25,9,High Value
6249,16449,11,4,Medium Value
6250,4804,11,3,Low Value
6251,16484,23,7,Medium Value
6252,7786,8,3,Low Value
6253,32586,40,12,High Value
6254,10287,11,6,Low Value
6255,11326,10,4,Low Value
6256,19161,16,5,High Value
6257,19422,23,7,High Value
6258,7397,9,4,Low Value
6259,21225,27,9,High Value
6260,6939,5,2,Low Value
6261,7563,5,2,Low Value
6262,16469,27,8,Medium Value
6263,6189,6,4,Low Value
6264,24796,24,7,High Value
6265,9653,9,4,Low Value
6266,9401,14,4,Low Value
6267,9487,8,3,Low Value
6268,7959,12,3,Low Value
6269,13316,12,4,Medium Value
6270,10653,11,3,Low Value
6271,6598,11,3,Low Value
6272,16528,18,6,Medium Value
6273,18762,30,8,High Value
6274,10768,14,4,Low Value
6275,12881,10,5,Medium Value
6276,14229,8,4,Medium Value
6277,19900,14,5,High Value
6278,9315,11,3,Low Value
6279,8559,9,3,Low Value
6280,11217,8,3,Low Value
6281,3942,2,1,Low Value
6282,3262,7,2,Low Value
6283,9334,11,4,Low Value
6284,17587,23,7,Medium Value
6285,13421,32,8,Medium Value
6286,9185,13,3,Low Value
6287,9613,7,3,Low Value
6288,12550,21,7,Medium Value
6289,18774,20,6,High Value
6290,23104,30,9,High Value
6291,17528,16,5,Medium Value
6292,12901,14,4,Medium Value
6293,22934,25,7,High Value
6294,5665,12,3,Low Value
6295,22548,26,7,High Value
6296,11547,8,3,Medium Value
6297,10414,12,4,Low Value
6298,9073,7,2,Low Value
6299,18172,22,6,High Value
6300,21968,21,7,High Value
6301,20464,19,6,High Value
6302,12658,10,4,Medium Value
6303,13443,10,5,Medium Value
6304,33855,30,9,High Value
6305,4764,4,2,Low Value
6307,11335,21,7,Low Value
6308,11182,24,7,Low Value
6309,30089,28,10,High Value
6310,12422,12,5,Medium Value
6311,20857,19,7,High Value
6312,13215,21,6,Medium Value
6313,1608,5,1,Low Value
6314,13954,13,5,Medium Value
6315,14320,17,5,Medium Value
6316,20584,19,6,High Value
6317,13749,18,6,Medium Value
6318,3338,3,2,Low Value
6319,12710,17,6,Medium Value
6320,20145,29,9,High Value
6321,27102,38,11,High Value
6322,18414,18,6,High Value
6323,11323,20,6,Low Value
6324,27984,31,9,High Value
6325,9813,19,4,Low Value
6326,22414,24,7,High Value
6327,11444,16,5,Medium Value
6328,5609,7,3,Low Value
6329,10313,20,5,Low Value
6330,9306,7,3,Low Value
6331,10510,9,5,Low Value
6332,3789,3,1,Low Value
6333,8885,7,3,Low Value
6334,18501,32,11,High Value
6335,14962,28,7,Medium Value
6336,19367,22,8,High Value
6337,13315,16,4,Medium Value
6338,13426,19,6,Medium Value
6339,13334,20,6,Medium Value
6340,13706,19,7,Medium Value
6341,11440,14,4,Medium Value
6342,12724,16,6,Medium Value
6343,19680,25,8,High Value
6344,15996,16,5,Medium Value
6345,14013,18,7,Medium Value
6346,13377,14,4,Medium Value
6347,45481,48,14,High Value
6348,10841,14,4,Low Value
6349,10307,14,4,Low Value
6350,22201,17,6,High Value
6351,14570,17,5,Medium Value
6352,5064,11,3,Low Value
6353,10244,13,3,Low Value
6354,4341,10,2,Low Value
6355,17209,11,4,Medium Value
6356,17858,18,8,Medium Value
6357,11710,14,4,Medium Value
6358,10379,12,3,Low Value
6359,19399,16,7,High Value
6360,5781,7,3,Low Value
6361,4174,10,2,Low Value
6362,20695,23,9,High Value
6363,21578,13,6,High Value
6364,12454,6,3,Medium Value
6365,9533,6,3,Low Value
6366,15479,22,7,Medium Value
6367,20338,19,6,High Value
6368,3059,5,1,Low Value
6369,11851,14,5,Medium Value
6370,27541,21,7,High Value
6371,8408,13,3,Low Value
6372,16179,16,8,Medium Value
6373,23969,25,9,High Value
6374,17664,26,7,Medium Value
6375,14363,25,7,Medium Value
6376,13247,10,4,Medium Value
6377,11193,16,5,Low Value
6378,8661,9,5,Low Value
6379,21990,17,6,High Value
6380,13934,17,5,Medium Value
6381,6608,5,2,Low Value
6382,18290,25,7,High Value
6383,7714,10,3,Low Value
6384,24509,24,10,High Value
6385,8031,14,4,Low Value
6386,3442,4,2,Low Value
6387,27992,25,8,High Value
6388,11474,14,5,Medium Value
6389,13118,22,6,Medium Value
6390,21766,24,7,High Value
6391,7839,7,3,Low Value
6392,9859,8,3,Low Value
6393,26755,26,8,High Value
6394,4756,4,3,Low Value
6395,41447,37,13,High Value
6396,23328,22,7,High Value
6397,22363,19,7,High Value
6398,1875,3,1,Low Value
6399,27816,26,9,High Value
6400,13232,24,6,Medium Value
6401,10393,16,4,Low Value
6402,8094,8,3,Low Value
6403,8597,15,4,Low Value
6404,30557,32,9,High Value
6405,9400,5,3,Low Value
6406,27318,36,11,High Value
6407,9114,16,4,Low Value
6408,11172,7,4,Low Value
6409,16316,24,8,Medium Value
6410,6408,10,3,Low Value
6412,6625,6,3,Low Value
6413,12531,12,5,Medium Value
6415,11214,11,4,Low Value
6416,15807,17,6,Medium Value
6417,13312,10,5,Medium Value
6418,15770,13,5,Medium Value
6419,7722,16,4,Low Value
6420,13647,17,5,Medium Value
6421,14553,12,6,Medium Value
6422,8819,7,4,Low Value
6423,5962,11,3,Low Value
6424,6232,8,2,Low Value
6425,21080,13,6,High Value
6426,10074,13,3,Low Value
6427,10838,18,7,Low Value
6428,14554,11,5,Medium Value
6429,9058,15,4,Low Value
6430,9912,5,3,Low Value
6431,19700,22,7,High Value
6432,6932,8,4,Low Value
6433,30206,41,10,High Value
6434,22437,21,7,High Value
6435,4611,2,1,Low Value
6436,16941,9,4,Medium Value
6437,22892,18,7,High Value
6438,24867,28,7,High Value
6439,14071,13,5,Medium Value
6440,10586,14,4,Low Value
6441,25430,23,8,High Value
6442,4089,10,2,Low Value
6443,28267,23,8,High Value
6444,19627,22,6,High Value
6445,7475,7,2,Low Value
6446,22922,15,7,High Value
6447,22518,26,8,High Value
6448,17814,27,8,Medium Value
6449,22433,20,7,High Value
6450,15501,9,5,Medium Value
6451,8746,6,3,Low Value
6452,10486,12,4,Low Value
6453,12802,5,3,Medium Value
6454,4985,3,1,Low Value
6455,10114,9,3,Low Value
6456,11983,9,4,Medium Value
6457,10221,9,3,Low Value
6458,20795,17,6,High Value
6459,24615,29,9,High Value
6460,26188,32,11,High Value
6461,17605,14,6,Medium Value
6462,10968,12,4,Low Value
6463,12251,13,4,Medium Value
6464,11927,13,5,Medium Value
6465,14071,14,4,Medium Value
6466,13747,16,5,Medium Value
6467,4815,5,2,Low Value
6468,11840,30,8,Medium Value
6469,745,4,1,Low Value
6470,14661,9,4,Medium Value
6471,9970,8,3,Low Value
6472,16645,14,4,Medium Value
6473,15327,20,7,Medium Value
6474,14233,15,6,Medium Value
6475,18956,29,7,High Value
6476,14723,17,6,Medium Value
6477,11750,22,6,Medium Value
6478,8090,9,4,Low Value
6479,9774,9,4,Low Value
6480,22344,16,6,High Value
6481,16980,23,7,Medium Value
6482,18680,17,6,High Value
6483,8805,7,4,Low Value
6484,18632,11,5,High Value
6485,17096,17,7,Medium Value
6486,11586,12,4,Medium Value
6487,16820,23,6,Medium Value
6488,10378,13,5,Low Value
6489,28589,21,9,High Value
6490,7872,9,2,Low Value
6491,7995,10,3,Low Value
6492,17021,26,6,Medium Value
6493,8085,12,3,Low Value
6494,18493,21,7,High Value
6495,7058,8,2,Low Value
6496,11220,11,5,Low Value
6497,21085,13,5,High Value
6498,9250,9,3,Low Value
6499,6827,12,3,Low Value
6500,11557,15,5,Medium Value
6501,8109,9,3,Low Value
6502,2431,10,2,Low Value
6503,22814,28,8,High Value
6504,20815,22,7,High Value
6505,7342,12,4,Low Value
6506,8794,10,3,Low Value
6507,14664,20,6,Medium Value
6508,14109,12,4,Medium Value
6509,9159,5,3,Low Value
6510,2386,2,1,Low Value
6511,26090,24,8,High Value
6512,19151,13,5,High Value
6513,15873,23,6,Medium Value
6514,6060,7,2,Low Value
6515,28014,25,9,High Value
6516,39234,36,13,High Value
6517,21830,22,8,High Value
6518,13336,10,5,Medium Value
6519,15093,13,3,Medium Value
6520,7332,11,3,Low Value
6521,20061,16,5,High Value
6522,5001,6,2,Low Value
6523,15163,18,6,Medium Value
6524,10924,16,5,Low Value
6525,8534,15,4,Low Value
6526,25148,40,12,High Value
6527,23339,24,8,High Value
6528,15622,8,4,Medium Value
6529,5884,10,3,Low Value
6530,2131,9,2,Low Value
6531,3209,6,2,Low Value
6532,11114,15,4,Low Value
6533,21898,13,7,High Value
6534,10687,17,6,Low Value
6535,9802,12,5,Low Value
6536,5170,10,3,Low Value
6537,22321,23,7,High Value
6538,23281,20,7,High Value
6539,6114,5,4,Low Value
6540,14928,15,5,Medium Value
6541,12180,17,5,Medium Value
6542,14781,20,5,Medium Value
6543,13085,14,4,Medium Value
6544,6030,10,3,Low Value
6545,10440,16,4,Low Value
6546,19339,22,6,High Value
6547,7504,9,3,Low Value
6548,31532,22,10,High Value
6549,29156,27,9,High Value
6550,15583,20,6,Medium Value
6551,19833,36,9,High Value
6552,11370,13,3,Medium Value
6553,21796,23,7,High Value
6554,18918,23,7,High Value
6556,31585,24,10,High Value
6557,23452,28,8,High Value
6558,7774,11,4,Low Value
6559,10622,13,4,Low Value
6560,16756,13,5,Medium Value
6561,10601,14,5,Low Value
6562,7390,6,2,Low Value
6563,12247,19,6,Medium Value
6564,8069,10,3,Low Value
6565,6508,6,2,Low Value
6566,11708,17,5,Medium Value
6567,10987,20,7,Low Value
6568,14118,22,7,Medium Value
6569,4218,6,3,Low Value
6570,20530,21,7,High Value
6571,8365,11,5,Low Value
6572,8466,5,3,Low Value
6573,25541,19,7,High Value
6574,6837,11,3,Low Value
6575,11842,12,3,Medium Value
6576,15257,21,7,Medium Value
6577,15479,7,5,Medium Value
6578,15534,20,6,Medium Value
6579,6789,11,3,Low Value
6580,12678,13,4,Medium Value
6581,18042,24,7,High Value
6582,1867,6,2,Low Value
6583,14078,13,6,Medium Value
6584,3025,1,1,Low Value
6585,12145,16,6,Medium Value
6586,17524,18,7,Medium Value
6587,13598,13,6,Medium Value
6588,625,3,1,Low Value
6589,15265,7,4,Medium Value
6590,10192,21,8,Low Value
6591,14729,18,7,Medium Value
6592,15773,15,5,Medium Value
6593,1028,5,1,Low Value
6594,5928,12,4,Low Value
6595,3530,2,1,Low Value
6596,10568,14,5,Low Value
6597,12097,15,4,Medium Value
6598,19076,25,7,High Value
6599,22182,32,9,High Value
6600,9696,14,4,Low Value
6601,7757,6,3,Low Value
6602,4601,4,3,Low Value
6603,22397,19,8,High Value
6604,11004,6,3,Low Value
6605,22825,19,8,High Value
6606,10148,11,4,Low Value
6607,11776,10,3,Medium Value
6608,9449,14,4,Low Value
6609,7124,8,3,Low Value
6610,8472,3,2,Low Value
6611,1200,4,2,Low Value
6612,6269,9,4,Low Value
6613,13565,16,5,Medium Value
6614,4071,7,2,Low Value
6615,21341,17,6,High Value
6616,17115,14,6,Medium Value
6618,15733,21,6,Medium Value
6619,14302,18,6,Medium Value
6620,12853,15,4,Medium Value
6621,4693,8,3,Low Value
6622,17479,12,4,Medium Value
6623,12972,13,4,Medium Value
6624,11325,12,4,Low Value
6625,12433,18,6,Medium Value
6626,10457,17,7,Low Value
6628,19056,12,6,High Value
6629,18208,12,7,High Value
6630,12204,9,5,Medium Value
6631,16261,21,7,Medium Value
6632,7775,2,2,Low Value
6633,48499,42,13,High Value
6634,17009,16,6,Medium Value
6635,17588,10,5,Medium Value
6636,9900,8,3,Low Value
6637,9285,14,3,Low Value
6638,6940,6,2,Low Value
6639,8523,21,6,Low Value
6640,21835,21,7,High Value
6641,13829,15,5,Medium Value
6642,9331,7,4,Low Value
6643,15055,13,6,Medium Value
6644,10035,14,4,Low Value
6645,4501,4,1,Low Value
6646,20711,16,5,High Value
6647,5145,5,2,Low Value
6648,9648,10,4,Low Value
6649,17655,7,5,Medium Value
6650,12392,9,5,Medium Value
6651,10317,11,3,Low Value
6652,16787,19,7,Medium Value
6653,5693,9,3,Low Value
6654,11033,26,7,Low Value
6655,19379,20,7,High Value
6656,18171,23,7,High Value
6657,9534,27,7,Low Value
6658,10389,14,4,Low Value
6659,22494,27,9,High Value
6660,14029,15,5,Medium Value
6661,15472,13,6,Medium Value
6662,14112,15,5,Medium Value
6663,20717,26,9,High Value
6664,9895,10,4,Low Value
6665,20342,15,6,High Value
6666,11260,14,5,Low Value
6667,20445,19,7,High Value
6668,13090,12,5,Medium Value
6669,20350,21,8,High Value
6670,13646,18,5,Medium Value
6671,20669,26,7,High Value
6672,11382,23,6,Medium Value
6673,21909,30,8,High Value
6674,14108,25,7,Medium Value
6675,6359,10,3,Low Value
6676,20577,20,7,High Value
6677,9384,15,5,Low Value
6678,6574,11,4,Low Value
6679,9390,9,4,Low Value
6680,10893,11,4,Low Value
6681,10457,10,3,Low Value
6682,12463,20,6,Medium Value
6683,16664,16,5,Medium Value
6684,3304,8,2,Low Value
6685,6870,14,3,Low Value
6686,13394,15,4,Medium Value
6687,18039,24,9,High Value
6688,30307,29,9,High Value
6689,2168,5,3,Low Value
6690,13307,9,4,Medium Value
6691,16109,26,6,Medium Value
6692,3766,2,1,Low Value
6694,14227,22,7,Medium Value
6695,6393,12,3,Low Value
6696,35122,34,11,High Value
6697,11969,21,7,Medium Value
6698,10920,18,5,Low Value
6699,18135,15,6,High Value
6700,2883,2,1,Low Value
6701,4061,10,3,Low Value
6702,7464,9,3,Low Value
6703,15478,17,7,Medium Value
6704,23347,27,9,High Value
6705,18570,14,6,High Value
6706,15984,15,6,Medium Value
6707,22792,22,7,High Value
6708,22893,34,10,High Value
6709,11379,8,3,Medium Value
6710,14060,13,4,Medium Value
6711,6549,8,3,Low Value
6712,27831,19,8,High Value
6713,20656,19,6,High Value
6714,4908,6,2,Low Value
6715,22627,16,7,High Value
6716,8293,7,4,Low Value
6717,6384,10,3,Low Value
6718,17776,19,5,Medium Value
6719,23589,21,7,High Value
6720,22911,24,9,High Value
6721,11399,16,6,Medium Value
6722,11591,13,4,Medium Value
6723,23116,30,9,High Value
6724,28471,27,8,High Value
6725,8222,5,3,Low Value
6726,8111,9,3,Low Value
6727,13374,20,7,Medium Value
6728,12730,19,5,Medium Value
6729,10752,16,4,Low Value
6730,17122,21,6,Medium Value
6731,16248,21,7,Medium Value
6732,194,4,1,Low Value
6733,7928,5,3,Low Value
6734,25992,21,8,High Value
6735,19226,21,7,High Value
6736,9553,7,4,Low Value
6737,10309,12,3,Low Value
6738,11856,15,5,Medium Value
6739,23905,20,7,High Value
6740,8378,14,4,Low Value
6741,4617,3,2,Low Value
6742,9030,11,3,Low Value
